"ID"	"date"	"taxa"	"AQEM_taxon_ID"	"group"	"family"	"genus"	"abundance_m2"	"generation_time"	"sensitive"	"exposed"	"refuge_taxon"	"SPEciesAtRisk"
"S97"	"2019-06-03"	"Hydatophylax infumatus"	5499	"Trichoptera"	"Limnephilidae"	"Hydatophylax"	4	1	-0.06	1	1	1
"S97"	"2019-06-03"	"Limnephilus sp."	5844	"Trichoptera"	"Limnephilidae"	"Limnephilus"	8	1	-0.06	1	1	1
"S97"	"2019-06-03"	"Chaetopteryx fusca/villosa"	8826	"Trichoptera"	"Limnephilidae"	"Chaetopteryx"	4	1	-0.06	1	1	1
"S97"	"2019-06-03"	"Plectrocnemia conspersa ssp."	21218	"Trichoptera"	"Polycentropodidae"	"Plectrocnemia"	0.8	1	-0.06	1	1	1
"S97"	"2019-06-03"	"Elodes minuta"	17787	"Coleoptera"	"Scirtidae"	"Elodes"	10.4	1	-1.15	1	1	0
"S97"	"2019-06-03"	"Simulium sp."	6853	"Diptera"	"Simuliidae"	"Simulium"	1.6	0.38	-0.46	1	1	0
"S97"	"2019-06-03"	"Siphlonurus lacustris"	6863	"Ephemeroptera"	"Siphlonuridae"	"Siphlonurus"	0.8	1	-0.3	1	1	1
"S97"	"2019-06-03"	"Tubificidae Gen. sp."	7117	"Oligochaeta"	"Tubificidae"	"Tubificidae"	3.2	0.5	-0.93	1	1	0
"S98"	"2018-06-07"	"Aphelocheirus aestivalis"	4335	"Heteroptera"	"Aphelocheiridae"	"Aphelocheirus"	4.8	1	-0.56	1	1	0
"S98"	"2019-06-06"	"Aphelocheirus aestivalis"	4335	"Heteroptera"	"Aphelocheiridae"	"Aphelocheirus"	24.8	1	-0.56	1	1	0
"S98"	"2019-06-06"	"Procloeon bifidum"	6574	"Ephemeroptera"	"Baetidae"	"Procloeon"	4.8	0.5	-0.25	1	1	1
"S98"	"2019-06-06"	"Baetis vernus"	4427	"Ephemeroptera"	"Baetidae"	"Baetis"	4.8	0.5	-0.25	1	1	1
"S98"	"2018-06-07"	"Baetis rhodani"	4415	"Ephemeroptera"	"Baetidae"	"Baetis"	1.6	0.5	0.02	0	1	0
"S98"	"2019-06-06"	"Bithynia tentaculata"	4462	"Gastropoda"	"Bithyniidae"	"Bithynia"	0.8	1	-1.82	1	1	0
"S98"	"2018-06-07"	"Bithynia sp."	4461	"Gastropoda"	"Bithyniidae"	"Bithynia"	0.8	1	-1.82	1	1	0
"S98"	"2018-06-07"	"Caenis beskidensis"	4517	"Ephemeroptera"	"Caenidae"	"Caenis"	2.4	1	-0.3	1	1	1
"S98"	"2018-06-07"	"Caenis luctuosa"	4521	"Ephemeroptera"	"Caenidae"	"Caenis"	17.6	1	-0.3	1	1	1
"S98"	"2019-06-06"	"Caenis luctuosa/macrura"	9715	"Ephemeroptera"	"Caenidae"	"Caenis"	338.4	1	-0.3	1	1	1
"S98"	"2018-06-07"	"Caenis pseudorivulorum"	4524	"Ephemeroptera"	"Caenidae"	"Caenis"	5.6	1	-0.3	1	1	1
"S98"	"2018-06-07"	"Caenis pusilla"	4525	"Ephemeroptera"	"Caenidae"	"Caenis"	1.6	1	-0.3	1	1	1
"S98"	"2018-06-07"	"Calopterygidae Gen. sp."	10619	"Odonata"	"Calopterygidae"	"Calopterygidae"	0.8	2	-0.36	1	1	1
"S98"	"2019-06-06"	"Ceratopogoninae Gen. sp."	10725	"Diptera"	"Ceratopogonidae"	"Ceratopogoninae"	4.8	0.33	-0.35	1	1	0
"S98"	"2018-06-07"	"Prodiamesa olivacea"	6583	"Diptera"	"Chironomidae"	"Prodiamesa"	1.6	0.42	-0.39	0	1	0
"S98"	"2018-06-07"	"Chironomini Gen. sp."	4644	"Diptera"	"Chironomidae"	"Chironomini"	8	0.42	-0.39	0	1	0
"S98"	"2019-06-06"	"Prodiamesa olivacea"	6583	"Diptera"	"Chironomidae"	"Prodiamesa"	12	0.42	-0.39	0	1	0
"S98"	"2019-06-06"	"Chironomidae Gen. sp."	4642	"Diptera"	"Chironomidae"	"Chironomidae"	26.4	0.42	-0.39	0	1	0
"S98"	"2019-06-06"	"Tanypodinae Gen. sp."	6972	"Diptera"	"Chironomidae"	"Tanypodinae"	0.8	0.42	-0.39	0	1	0
"S98"	"2018-06-07"	"Tanytarsini Gen. sp."	6977	"Diptera"	"Chironomidae"	"Tanytarsini"	4	0.42	-0.39	0	1	0
"S98"	"2018-06-07"	"Tanypodinae Gen. sp."	6972	"Diptera"	"Chironomidae"	"Tanypodinae"	2.4	0.42	-0.39	0	1	0
"S98"	"2019-06-06"	"Chironomini Gen. sp."	4644	"Diptera"	"Chironomidae"	"Chironomini"	20	0.42	-0.39	0	1	0
"S98"	"2018-06-07"	"Micronecta minutissima"	10344	"Heteroptera"	"Corixidae"	"Micronecta"	4	0.5	-0.29	0	1	0
"S98"	"2018-06-07"	"Decapoda Gen. sp."	9349	"Crustacea"	"Decapoda"	"Decapoda"	1.6					
"S98"	"2019-06-06"	"Dicranota sp."	4955	"Diptera"	"Pediciidae"	"Dicranota"	5.6					
"S98"	"2018-06-07"	"Hydroporinae Gen. sp."	18192	"Coleoptera"	"Dytiscidae"	"Hydroporinae"	0.8	1	-0.81	0	1	0
"S98"	"2019-06-06"	"Hydroporinae Gen. sp."	18192	"Coleoptera"	"Dytiscidae"	"Hydroporinae"	1.6	1	-0.81	0	1	0
"S98"	"2019-06-06"	"Ecdyonurus dispar"	5040	"Ephemeroptera"	"Heptageniidae"	"Ecdyonurus"	47.2	0.5	-0.3	1	1	1
"S98"	"2018-06-07"	"Ecdyonurus sp."	5053	"Ephemeroptera"	"Heptageniidae"	"Ecdyonurus"	7.2	0.5	-0.3	1	1	1
"S98"	"2018-06-07"	"Elmis sp."	17779	"Coleoptera"	"Elmidae"	"Elmis"	9.6	2	-1.15	1	1	0
"S98"	"2018-06-07"	"Elmis obscura"	17775	"Coleoptera"	"Elmidae"	"Elmis"	0.8	2	-1.15	1	1	0
"S98"	"2018-06-07"	"Esolus parallelepipedus"	17820	"Coleoptera"	"Elmidae"	"Esolus"	9.6	2	-1.15	1	1	0
"S98"	"2018-06-07"	"Oulimnius troglodytes"	18627	"Coleoptera"	"Elmidae"	"Oulimnius"	0.8	2	-1.15	1	1	0
"S98"	"2018-06-07"	"Esolus pygmaeus"	17821	"Coleoptera"	"Elmidae"	"Esolus"	0.8	2	-1.15	1	1	0
"S98"	"2019-06-06"	"Elmis sp."	17779	"Coleoptera"	"Elmidae"	"Elmis"	0.8	2	-1.15	1	1	0
"S98"	"2018-06-07"	"Limnius volckmari"	18421	"Coleoptera"	"Elmidae"	"Limnius"	0.8	2	-1.15	1	1	0
"S98"	"2019-06-06"	"Limnius sp."	18419	"Coleoptera"	"Elmidae"	"Limnius"	19.2	2	-1.15	1	1	0
"S98"	"2018-06-07"	"Oulimnius tuberculatus"	18629	"Coleoptera"	"Elmidae"	"Oulimnius"	12	2	-1.15	1	1	0
"S98"	"2018-06-07"	"Oulimnius sp."	18626	"Coleoptera"	"Elmidae"	"Oulimnius"	0.8	2	-1.15	1	1	0
"S98"	"2018-06-07"	"Esolus sp."	17822	"Coleoptera"	"Elmidae"	"Esolus"	3.2	2	-1.15	1	1	0
"S98"	"2018-06-07"	"Limnius opacus"	18417	"Coleoptera"	"Elmidae"	"Limnius"	1.6	2	-1.15	1	1	0
"S98"	"2019-06-06"	"Serratella ignita"	5131	"Ephemeroptera"	"Ephemerellidae"	"Serratella"	552.8	1	-0.3	1	0	0
"S98"	"2019-06-06"	"Ephemerella mucronata"	5135	"Ephemeroptera"	"Ephemerellidae"	"Ephemerella"	4.8	1	-0.3	1	0	0
"S98"	"2018-06-07"	"Serratella ignita"	5131	"Ephemeroptera"	"Ephemerellidae"	"Serratella"	712.8	1	-0.3	1	0	0
"S98"	"2019-06-06"	"Ephemera danica"	5124	"Ephemeroptera"	"Ephemeridae"	"Ephemera"	5.6	2	-0.3	1	0	0
"S98"	"2018-06-07"	"Ephemera danica"	5124	"Ephemeroptera"	"Ephemeridae"	"Ephemera"	5.6	2	-0.3	1	0	0
"S98"	"2019-06-06"	"Erpobdella vilnensis"	5157	"Hirudinea"	"Erpobdellidae"	"Erpobdella"	0.8	1	-0.41	1	1	0
"S98"	"2019-06-06"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	7.2	0.58	0.16	0	1	0
"S98"	"2019-06-06"	"Gammarus fossarum"	5288	"Crustacea"	"Gammaridae"	"Gammarus"	17.6	0.58	0.16	0	1	0
"S98"	"2018-06-07"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	31.2	0.58	0.16	0	1	0
"S98"	"2019-06-06"	"Glossiphonia concolor"	5307	"Hirudinea"	"Glossiphoniidae"	"Glossiphonia"	0.8	1	-0.6	1	1	0
"S98"	"2018-06-07"	"Hydropsyche angustipennis ssp."	21230	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	0.8	1	-1.03	1	1	0
"S98"	"2019-06-06"	"Hydropsyche modesta"	5599	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	0.8	1	-1.03	1	1	0
"S98"	"2018-06-07"	"Hydropsyche silfvenii"	5603	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	1.6	1	-1.03	1	1	0
"S98"	"2019-06-06"	"Athripsodes bilineatus ssp."	21232	"Trichoptera"	"Leptoceridae"	"Athripsodes"	3.2	1	-0.06	1	0	0
"S98"	"2019-06-06"	"Athripsodes cinereus"	4369	"Trichoptera"	"Leptoceridae"	"Athripsodes"	3.2	1	-0.06	1	0	0
"S98"	"2018-06-07"	"Leuctra geniculata"	5237	"Plecoptera"	"Leuctridae"	"Leuctra"	2.4	1	0.38	1	1	1
"S98"	"2019-06-06"	"Eiseniella tetraedra"	5075	"Oligochaeta"	"Lumbricidae"	"Eiseniella"	2.4	0.33	-1.1	1	1	0
"S98"	"2019-06-06"	"Oligochaeta Gen. sp."	8736	"Oligochaeta"	"Oligochaeta"	"Oligochaeta"	33.6	0.5	-1.1	1	1	0
"S98"	"2018-06-07"	"Potamanthus luteus"	6510	"Ephemeroptera"	"Potamanthidae"	"Potamanthus"	20.8	1	-0.3	1	1	1
"S98"	"2019-06-06"	"Potamanthus luteus"	6510	"Ephemeroptera"	"Potamanthidae"	"Potamanthus"	92.8	1	-0.3	1	1	1
"S98"	"2019-06-06"	"Simulium sp."	6853	"Diptera"	"Simuliidae"	"Simulium"	0.8	0.38	-0.46	1	1	0
"S98"	"2018-06-07"	"Simulium sp."	6853	"Diptera"	"Simuliidae"	"Simulium"	0.8	0.38	-0.46	1	1	0
"S98"	"2019-06-06"	"Tubificidae Gen. sp."	7117	"Oligochaeta"	"Tubificidae"	"Tubificidae"	1.6	0.5	-0.93	1	1	0
"S98"	"2018-06-07"	"Valvata piscinalis ssp."	19443	"Gastropoda"	"Valvatidae"	"Valvata"	1.6	1	-1.82	1	1	0
"S99"	"2019-06-06"	"Asellus aquaticus"	8691	"Crustacea"	"Asellidae"	"Asellus"	13.6	0.5	-0.46	1	1	0
"S99"	"2019-06-06"	"Chironomini Gen. sp."	4644	"Diptera"	"Chironomidae"	"Chironomini"	15.2	0.42	-0.39	0	1	0
"S99"	"2019-06-06"	"Chironomidae Gen. sp."	4642	"Diptera"	"Chironomidae"	"Chironomidae"	4	0.42	-0.39	0	1	0
"S99"	"2019-06-06"	"Hydroporus palustris"	18240	"Coleoptera"	"Dytiscidae"	"Hydroporus"	1.6	1	-0.81	0	1	0
"S99"	"2019-06-06"	"Ephemeroptera Gen. sp."	8714	"Ephemeroptera"	"Ephemeroptera"	"Ephemeroptera"	1.6	1	-0.3	1	1	1
"S99"	"2019-06-06"	"Lispe sp."	7739	"Diptera"	"Muscidae"	"Lispe"	2.4	0.5	-0.35	0	1	0
"S99"	"2019-06-06"	"Oligochaeta Gen. sp."	8736	"Oligochaeta"	"Oligochaeta"	"Oligochaeta"	1.6	0.5	-1.1	1	1	0
"S100"	"2018-06-05"	"Anabolia nervosa"	4300	"Trichoptera"	"Limnephilidae"	"Anabolia"	3.2	1	-0.06	0	0	0
"S100"	"2018-06-05"	"Asellus aquaticus"	8691	"Crustacea"	"Asellidae"	"Asellus"	12.8	0.5	-0.46	1	1	0
"S100"	"2018-06-05"	"Bithynia tentaculata"	4462	"Gastropoda"	"Bithyniidae"	"Bithynia"	176.9	1	-1.82	1	1	0
"S100"	"2018-06-05"	"Prodiamesa olivacea"	6583	"Diptera"	"Chironomidae"	"Prodiamesa"	1.5	0.42	-0.39	0	1	0
"S100"	"2018-06-05"	"Tanytarsini Gen. sp."	6977	"Diptera"	"Chironomidae"	"Tanytarsini"	86.4	0.42	-0.39	0	1	0
"S100"	"2018-06-05"	"Chironomini Gen. sp."	4644	"Diptera"	"Chironomidae"	"Chironomini"	17	0.42	-0.39	0	1	0
"S100"	"2018-06-05"	"Tanypodinae Gen. sp."	6972	"Diptera"	"Chironomidae"	"Tanypodinae"	3.1	0.42	-0.39	0	1	0
"S100"	"2018-06-05"	"Ilybius fuliginosus"	18307	"Coleoptera"	"Dytiscidae"	"Ilybius"	1.6	1	-0.81	0	1	0
"S100"	"2018-06-05"	"Dytiscus marginalis"	17763	"Coleoptera"	"Dytiscidae"	"Dytiscus"	0.8	1	-0.81	0	1	0
"S100"	"2018-06-05"	"Hyphydrus ovatus"	18296	"Coleoptera"	"Dytiscidae"	"Hyphydrus"	0.8	1	-0.81	0	1	0
"S100"	"2018-06-05"	"Erpobdella octoculata"	5159	"Hirudinea"	"Erpobdellidae"	"Erpobdella"	145.1	1	-0.41	1	1	0
"S100"	"2018-06-05"	"Erpobdella testacea"	5161	"Hirudinea"	"Erpobdellidae"	"Erpobdella"	0.9	1	-0.41	1	1	0
"S100"	"2018-06-05"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	375.8	0.58	0.16	0	1	0
"S100"	"2018-06-05"	"Gammarus roeselii"	5292	"Crustacea"	"Gammaridae"	"Gammarus"	1425.8	0.58	0.16	0	1	0
"S100"	"2018-06-05"	"Glossiphonia complanata"	5304	"Hirudinea"	"Glossiphoniidae"	"Glossiphonia"	3.6	1	-0.6	1	1	0
"S100"	"2018-06-05"	"Helobdella stagnalis"	5413	"Hirudinea"	"Glossiphoniidae"	"Helobdella"	8	1	-0.6	1	1	0
"S100"	"2018-06-05"	"Libellulidae Gen. sp."	8411	"Odonata"	"Libellulidae"	"Libellulidae"	0.8	1.5	-0.96	1	1	0
"S100"	"2018-06-05"	"Limnephilidae Gen. sp."	5809	"Trichoptera"	"Limnephilidae"	"Limnephilidae"	0.8	1	-0.06	1	1	1
"S100"	"2018-06-05"	"Limnephilus germanus"	5830	"Trichoptera"	"Limnephilidae"	"Limnephilus"	11.2	1	-0.06	1	1	1
"S100"	"2018-06-05"	"Limnephilus lunatus"	5837	"Trichoptera"	"Limnephilidae"	"Limnephilus"	14.4	1	-0.06	1	1	1
"S100"	"2018-06-05"	"Limnephilus binotatus"	5818	"Trichoptera"	"Limnephilidae"	"Limnephilus"	3.2	1	-0.06	1	1	1
"S100"	"2018-06-05"	"Planorbarius corneus"	6431	"Gastropoda"	"Planorbidae"	"Planorbarius"	8.8	1	-1.94	1	1	0
"S100"	"2018-06-05"	"Sialis fuliginosa"	6821	"Megaloptera"	"Sialidae"	"Sialis"	0.8	2	-0.06	1	1	1
"S100"	"2018-06-05"	"Pisidium sp."	6425	"Bivalvia"	"Sphaeriidae"	"Pisidium"	22.4	1	-2.09	1	1	0
"S100"	"2018-06-05"	"Tubificidae Gen. sp."	7117	"Oligochaeta"	"Tubificidae"	"Tubificidae"	3.2	0.5	-0.93	1	1	0
"S100"	"2018-06-05"	"Dugesia lugubris/polychroa"	9745	"Turbellaria"	"Dugesiidae"	"Dugesia"	2.4	1	-0.43	1	1	0
"S100"	"2018-06-05"	"Valvata cristata"	7142	"Gastropoda"	"Valvatidae"	"Valvata"	61.6	1	-1.82	1	1	0
"S100"	"2018-06-05"	"Viviparus contectus"	7157	"Gastropoda"	"Viviparidae"	"Viviparus"	16.7	1	-1.5	1	1	0
"S101"	"2019-06-07"	"Asellus aquaticus"	8691	"Crustacea"	"Asellidae"	"Asellus"	282.4	0.5	-0.46	1	1	0
"S101"	"2019-06-07"	"Bithynia tentaculata"	4462	"Gastropoda"	"Bithyniidae"	"Bithynia"	20.8	1	-1.82	1	1	0
"S101"	"2019-06-07"	"Chalcolestes viridis"	4629	"Odonata"	"Lestidae"	"Chalcolestes"	2.4	1	-0.68	1	1	0
"S101"	"2019-06-07"	"Chironomidae Gen. sp."	4642	"Diptera"	"Chironomidae"	"Chironomidae"	1.6	0.42	-0.39	0	1	0
"S101"	"2019-06-07"	"Chironomini Gen. sp."	4644	"Diptera"	"Chironomidae"	"Chironomini"	6.4	0.42	-0.39	0	1	0
"S101"	"2019-06-07"	"Hydroporus palustris"	18240	"Coleoptera"	"Dytiscidae"	"Hydroporus"	2.4	1	-0.81	0	1	0
"S101"	"2019-06-07"	"Dytiscidae Gen. sp."	17756	"Coleoptera"	"Dytiscidae"	"Dytiscidae"	1.6	1	-0.81	0	1	0
"S101"	"2019-06-07"	"Nebrioporus depressus/elegans"	18467	"Coleoptera"	"Dytiscidae"	"Nebrioporus"	1.6	1	-0.81	0	1	0
"S101"	"2019-06-07"	"Dytiscus marginalis"	17763	"Coleoptera"	"Dytiscidae"	"Dytiscus"	0.8	1	-0.81	0	1	0
"S101"	"2019-06-07"	"Hyphydrus ovatus"	18296	"Coleoptera"	"Dytiscidae"	"Hyphydrus"	0.8	1	-0.81	0	1	0
"S101"	"2019-06-07"	"Gammarus fossarum"	5288	"Crustacea"	"Gammaridae"	"Gammarus"	0.8	0.58	0.16	0	1	0
"S101"	"2019-06-07"	"Glossiphonia nebulosa"	7725	"Hirudinea"	"Glossiphoniidae"	"Glossiphonia"	0.8	1	-0.6	1	1	0
"S101"	"2019-06-07"	"Alboglossiphonia heteroclita"	4261	"Hirudinea"	"Glossiphoniidae"	"Alboglossiphonia"	0.8	1	-0.6	1	1	0
"S101"	"2019-06-07"	"Haliplus sp."	17901	"Coleoptera"	"Haliplidae"	"Haliplus"	0.8	1	-1.83	1	1	0
"S101"	"2019-06-07"	"Haliplidae Gen. sp."	17878	"Coleoptera"	"Haliplidae"	"Haliplidae"	0.8	1	-1.83	1	1	0
"S101"	"2019-06-07"	"Radix balthica"	16959	"Gastropoda"	"Lymnaeidae"	"Radix"	20.8	1	-0.64	1	1	0
"S101"	"2019-06-07"	"Anisus sp."	8874	"Gastropoda"	"Planorbidae"	"Anisus"	16.8	1	-1.94	1	1	0
"S101"	"2019-06-07"	"Bathyomphalus contortus"	4433	"Gastropoda"	"Planorbidae"	"Bathyomphalus"	7.2	1	-1.94	1	1	0
"S101"	"2019-06-07"	"Tubificidae Gen. sp."	7117	"Oligochaeta"	"Tubificidae"	"Tubificidae"	3.2	0.5	-0.93	1	1	0
"S101"	"2019-06-07"	"Valvata piscinalis ssp."	19443	"Gastropoda"	"Valvatidae"	"Valvata"	144	1	-1.82	1	1	0
"S102"	"2019-06-04"	"Baetis vernus"	4427	"Ephemeroptera"	"Baetidae"	"Baetis"	8.8	0.5	-0.25	1	1	1
"S102"	"2019-06-04"	"Bithynia tentaculata"	4462	"Gastropoda"	"Bithyniidae"	"Bithynia"	14.4	1	-1.82	1	1	0
"S102"	"2019-06-04"	"Ceratopogoninae/Palpomyiinae Gen. sp."	14768	"Diptera"	"Ceratopogonidae"	"Ceratopogoninae/Palpomyiinae"	1.6	0.33	-0.35	1	1	0
"S102"	"2019-06-04"	"Prodiamesa olivacea"	6583	"Diptera"	"Chironomidae"	"Prodiamesa"	4	0.42	-0.39	0	1	0
"S102"	"2019-06-04"	"Tanytarsini Gen. sp."	6977	"Diptera"	"Chironomidae"	"Tanytarsini"	7.2	0.42	-0.39	0	1	0
"S102"	"2019-06-04"	"Chironomidae Gen. sp."	4642	"Diptera"	"Chironomidae"	"Chironomidae"	6.4	0.42	-0.39	0	1	0
"S102"	"2019-06-04"	"Dicranota sp."	4955	"Diptera"	"Pediciidae"	"Dicranota"	4					
"S102"	"2019-06-04"	"Dixa sp."	4989	"Diptera"	"Dixidae"	"Dixa"	0.8	0.5	-0.35	1	1	1
"S102"	"2019-06-04"	"Limnius sp."	18419	"Coleoptera"	"Elmidae"	"Limnius"	1.6	2	-1.15	1	1	0
"S102"	"2019-06-04"	"Elmis sp."	17779	"Coleoptera"	"Elmidae"	"Elmis"	8.8	2	-1.15	1	1	0
"S102"	"2019-06-04"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	40	0.58	0.16	0	1	0
"S102"	"2019-06-04"	"Glossiphonia complanata"	5304	"Hirudinea"	"Glossiphoniidae"	"Glossiphonia"	0.8	1	-0.6	1	1	0
"S102"	"2019-06-04"	"Limnephilus borealis"	5820	"Trichoptera"	"Limnephilidae"	"Limnephilus"	4.8	1	-0.06	1	1	1
"S102"	"2019-06-04"	"Halesus radiatus"	5376	"Trichoptera"	"Limnephilidae"	"Halesus"	0.8	1	-0.06	1	1	1
"S102"	"2019-06-04"	"Chaetopteryx fusca/villosa"	8826	"Trichoptera"	"Limnephilidae"	"Chaetopteryx"	14.4	1	-0.06	1	1	1
"S102"	"2019-06-04"	"Elodes sp."	17791	"Coleoptera"	"Scirtidae"	"Elodes"	4	1	-1.15	1	1	0
"S102"	"2019-06-04"	"Sericostoma flavicorne/personatum"	9747	"Trichoptera"	"Sericostomatidae"	"Sericostoma"	3.2	1	-0.06	1	0	0
"S102"	"2019-06-04"	"Simulium sp."	6853	"Diptera"	"Simuliidae"	"Simulium"	0.8	0.38	-0.46	1	1	0
"S102"	"2019-06-04"	"Sphaerium corneum"	6882	"Bivalvia"	"Sphaeriidae"	"Sphaerium"	36.8	1	-2.09	1	1	0
"S102"	"2019-06-04"	"Tubificidae Gen. sp."	7117	"Oligochaeta"	"Tubificidae"	"Tubificidae"	24	0.5	-0.93	1	1	0
"S103"	"2018-06-05"	"Asellus aquaticus"	8691	"Crustacea"	"Asellidae"	"Asellus"	24	0.5	-0.46	1	1	0
"S103"	"2018-06-05"	"Baetis sp."	4419	"Ephemeroptera"	"Baetidae"	"Baetis"	9.6	0.5	0.02	0	1	0
"S103"	"2018-06-05"	"Bithynia tentaculata"	4462	"Gastropoda"	"Bithyniidae"	"Bithynia"	9.6	1	-1.82	1	1	0
"S103"	"2018-06-05"	"Ceratopogoninae/Palpomyiinae Gen. sp."	14768	"Diptera"	"Ceratopogonidae"	"Ceratopogoninae/Palpomyiinae"	4.8	0.33	-0.35	1	1	0
"S103"	"2018-06-05"	"Chironomidae Gen. sp."	4642	"Diptera"	"Chironomidae"	"Chironomidae"	268	0.42	-0.39	0	1	0
"S103"	"2018-06-05"	"Chironominae Gen. sp."	4643	"Diptera"	"Chironomidae"	"Chironominae"	306.4	0.42	-0.39	0	1	0
"S103"	"2018-06-05"	"Dytiscidae Gen. sp."	17756	"Coleoptera"	"Dytiscidae"	"Dytiscidae"	4.8	1	-0.81	0	1	0
"S103"	"2018-06-05"	"Erpobdella octoculata"	5159	"Hirudinea"	"Erpobdellidae"	"Erpobdella"	11.2	1	-0.41	1	1	0
"S103"	"2018-06-05"	"Lymnaea stagnalis"	5916	"Gastropoda"	"Lymnaeidae"	"Lymnaea"	9.6	1	-0.64	1	1	0
"S103"	"2018-06-05"	"Gyraulus crista"	5356	"Gastropoda"	"Planorbidae"	"Gyraulus"	4.8	1	-1.94	1	1	0
"S103"	"2018-06-05"	"Hippeutis complanatus"	5483	"Gastropoda"	"Planorbidae"	"Hippeutis"	57.6	1	-1.94	1	1	0
"S103"	"2018-06-05"	"Sialis lutaria"	6822	"Megaloptera"	"Sialidae"	"Sialis"	4.8	2	-0.06	1	1	1
"S104"	"2019-06-03"	"Caenis sp."	4528	"Ephemeroptera"	"Caenidae"	"Caenis"	19.2	1	-0.3	1	1	1
"S104"	"2019-06-03"	"Tanypodinae Gen. sp."	6972	"Diptera"	"Chironomidae"	"Tanypodinae"	23.2	0.42	-0.39	0	1	0
"S104"	"2019-06-03"	"Dicranota sp."	4955	"Diptera"	"Pediciidae"	"Dicranota"	3.2					
"S104"	"2019-06-03"	"Dixa sp."	4989	"Diptera"	"Dixidae"	"Dixa"	2.4	0.5	-0.35	1	1	1
"S104"	"2019-06-03"	"Platambus maculatus"	18649	"Coleoptera"	"Dytiscidae"	"Platambus"	1.6	1	-0.81	0	1	0
"S104"	"2019-06-03"	"Ephemera lineata"	5127	"Ephemeroptera"	"Ephemeridae"	"Ephemera"	17.6	2	-0.3	1	0	0
"S104"	"2019-06-03"	"Ephemera danica"	5124	"Ephemeroptera"	"Ephemeridae"	"Ephemera"	68	2	-0.3	1	0	0
"S104"	"2019-06-03"	"Gammarus roeselii"	5292	"Crustacea"	"Gammaridae"	"Gammarus"	16.8	0.58	0.16	0	1	0
"S104"	"2019-06-03"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	124.8	0.58	0.16	0	1	0
"S104"	"2019-06-03"	"Gammarus fossarum"	5288	"Crustacea"	"Gammaridae"	"Gammarus"	17.6	0.58	0.16	0	1	0
"S104"	"2019-06-03"	"Orectochilus villosus"	18613	"Coleoptera"	"Gyrinidae"	"Orectochilus"	0.8	1	-1.15	0	1	0
"S104"	"2019-06-03"	"Lepidostomatidae Gen. sp."	5725	"Trichoptera"	"Lepidostomatidae"	"Lepidostomatidae"	1.6	1	-0.06	1	1	1
"S104"	"2019-06-03"	"Habrophlebia fusca"	5369	"Ephemeroptera"	"Leptophlebiidae"	"Habrophlebia"	14.4	1	-0.3	1	0	0
"S104"	"2019-06-03"	"Chaetopteryx villosa ssp."	21248	"Trichoptera"	"Limnephilidae"	"Chaetopteryx"	29.6	1	-0.06	1	1	1
"S104"	"2019-06-03"	"Annitella obscurata"	4321	"Trichoptera"	"Limnephilidae"	"Annitella"	3.2	1	-0.06	1	1	1
"S104"	"2019-06-03"	"Halesus radiatus"	5376	"Trichoptera"	"Limnephilidae"	"Halesus"	2.4	1	-0.06	1	1	1
"S104"	"2019-06-03"	"Eloeophila sp."	9654	"Diptera"	"Limoniidae"	"Eloeophila"	1.6	1	-0.35	0	1	0
"S104"	"2019-06-03"	"Nematoda Gen. sp."	8813	"Nematoda"	"Nematoda"	"Nematoda"	68			1	1	
"S104"	"2019-06-03"	"Anisus vortex"	4318	"Gastropoda"	"Planorbidae"	"Anisus"	2.4	1	-1.94	1	1	0
"S104"	"2019-06-03"	"Elodes minuta"	17787	"Coleoptera"	"Scirtidae"	"Elodes"	9.6	1	-1.15	1	1	0
"S104"	"2019-06-03"	"Sericostoma personatum"	6817	"Trichoptera"	"Sericostomatidae"	"Sericostoma"	5.6	1	-0.06	1	0	0
"S104"	"2019-06-03"	"Sialis sp."	6823	"Megaloptera"	"Sialidae"	"Sialis"	2.4	2	-0.06	1	1	1
"S104"	"2019-06-03"	"Simuliidae Gen. sp."	6842	"Diptera"	"Simuliidae"	"Simuliidae"	4.8	0.38	-0.46	1	1	0
"S104"	"2019-06-03"	"Pisidium sp."	6425	"Bivalvia"	"Sphaeriidae"	"Pisidium"	1.6	1	-2.09	1	1	0
"S104"	"2019-06-03"	"Tabanidae Gen. sp."	8485	"Diptera"	"Tabanidae"	"Tabanidae"	2.4	0.75	-0.35	0	0	0
"S105"	"2019-06-05"	"Baetis vernus"	4427	"Ephemeroptera"	"Baetidae"	"Baetis"	122.4	0.5	-0.25	1	1	1
"S105"	"2019-06-05"	"Baetis rhodani"	4415	"Ephemeroptera"	"Baetidae"	"Baetis"	2.4	0.5	0.02	0	1	0
